ForecastID,ProductID,ProductName,ProductCategory,ForecastDate,ForecastPeriod,PredictedDemand,ConfidenceLevel,SeasonalMultiplier,TrendDirection,BaselineDemand,MethodUsed,ForecastHorizon,ActualDemand,AccuracyScore,CreatedBy,CreatedDate
332,3053,Waterproof Ski Pants,Ski,2026-04-08,Weekly,2,89.85,0.8,Declining,16,Sales Velocity + Seasonal,7,,,system,2026-03-09 14:29:59
333,3053,Waterproof Ski Pants,Ski,2026-04-15,Weekly,2,92.69,0.8,Declining,16,Sales Velocity + Seasonal,7,,,system,2026-03-09 14:29:59
334,3053,Waterproof Ski Pants,Ski,2026-04-22,Weekly,2,88.9,0.8,Declining,16,Sales Velocity + Seasonal,7,,,system,2026-03-09 14:29:59
335,3053,Waterproof Ski Pants,Ski,2026-05-01,Monthly,9,92.52,0.6,Declining,16,Sales Velocity + Seasonal,30,,,system,2026-03-09 14:29:59
336,3053,Waterproof Ski Pants,Ski,2026-05-31,Monthly,10,92.52,0.6,Declining,16,Sales Velocity + Seasonal,30,,,system,2026-03-09 14:29:59
337,3061,Professional Ski Helmet,Ski,2026-04-01,Monthly,8,88.53,0.8,Declining,10,Sales Velocity + Seasonal,30,,,system,2026-03-09 14:29:59
338,3061,Professional Ski Helmet,Ski,2026-04-01,Weekly,1,88.89,0.8,Declining,10,Sales Velocity + Seasonal,7,,,system,2026-03-09 14:29:59
339,3061,Professional Ski Helmet,Ski,2026-04-08,Weekly,1,89.45,0.8,Declining,10,Sales Velocity + Seasonal,7,,,system,2026-03-09 14:29:59
340,3061,Professional Ski Helmet,Ski,2026-04-15,Weekly,1,88.78,0.8,Declining,10,Sales Velocity + Seasonal,7,,,system,2026-03-09 14:29:59
341,3061,Professional Ski Helmet,Ski,2026-04-22,Weekly,1,84.07,0.8,Declining,10,Sales Velocity + Seasonal,7,,,system,2026-03-09 14:29:59
342,3061,Professional Ski Helmet,Ski,2026-05-01,Monthly,5,88.53,0.6,Declining,10,Sales Velocity + Seasonal,30,,,system,2026-03-09 14:29:59
343,3061,Professional Ski Helmet,Ski,2026-05-31,Monthly,6,88.53,0.6,Declining,10,Sales Velocity + Seasonal,30,,,system,2026-03-09 14:29:59
344,3062,Anti-Fog Ski Goggles,Ski,2026-04-01,Monthly,7,90.27,0.8,Declining,9,Sales Velocity + Seasonal,30,,,system,2026-03-09 14:29:59
345,3062,Anti-Fog Ski Goggles,Ski,2026-04-01,Weekly,1,85.64,0.8,Declining,9,Sales Velocity + Seasonal,7,,,system,2026-03-09 14:29:59
346,3062,Anti-Fog Ski Goggles,Ski,2026-04-08,Weekly,1,90.97,0.8,Declining,9,Sales Velocity + Seasonal,7,,,system,2026-03-09 14:29:59
347,3062,Anti-Fog Ski Goggles,Ski,2026-04-15,Weekly,1,85.44,0.8,Declining,9,Sales Velocity + Seasonal,7,,,system,2026-03-09 14:29:59
348,3062,Anti-Fog Ski Goggles,Ski,2026-04-22,Weekly,1,91.96,0.8,Declining,9,Sales Velocity + Seasonal,7,,,system,2026-03-09 14:29:59
349,3062,Anti-Fog Ski Goggles,Ski,2026-05-01,Monthly,5,90.27,0.6,Declining,9,Sales Velocity + Seasonal,30,,,system,2026-03-09 14:29:59
350,3062,Anti-Fog Ski Goggles,Ski,2026-05-31,Monthly,5,90.27,0.6,Declining,9,Sales Velocity + Seasonal,30,,,system,2026-03-09 14:29:59
351,3071,Ski Boot Bag - Premium,Ski,2026-04-01,Monthly,5,81.24,0.8,Declining,7,Sales Velocity + Seasonal,30,,,system,2026-03-09 14:29:59
352,3071,Ski Boot Bag - Premium,Ski,2026-04-01,Weekly,1,84.58,0.8,Declining,7,Sales Velocity + Seasonal,7,,,system,2026-03-09 14:29:59
353,3071,Ski Boot Bag - Premium,Ski,2026-04-08,Weekly,1,76.87,0.8,Declining,7,Sales Velocity + Seasonal,7,,,system,2026-03-09 14:29:59
354,3071,Ski Boot Bag - Premium,Ski,2026-04-15,Weekly,1,86.24,0.8,Declining,7,Sales Velocity + Seasonal,7,,,system,2026-03-09 14:29:59
355,3071,Ski Boot Bag - Premium,Ski,2026-04-22,Weekly,1,79.76,0.8,Declining,7,Sales Velocity + Seasonal,7,,,system,2026-03-09 14:29:59
356,3071,Ski Boot Bag - Premium,Ski,2026-05-01,Monthly,4,81.24,0.6,Declining,7,Sales Velocity + Seasonal,30,,,system,2026-03-09 14:29:59
357,3071,Ski Boot Bag - Premium,Ski,2026-05-31,Monthly,4,81.24,0.6,Declining,7,Sales Velocity + Seasonal,30,,,system,2026-03-09 14:29:59
358,3072,Hand Warmers - 10 Pack,Ski,2026-04-01,Monthly,5,76.71,0.8,Declining,7,Sales Velocity + Seasonal,30,,,system,2026-03-09 14:29:59
359,3072,Hand Warmers - 10 Pack,Ski,2026-04-01,Weekly,1,74.4,0.8,Declining,7,Sales Velocity + Seasonal,7,,,system,2026-03-09 14:29:59
360,3072,Hand Warmers - 10 Pack,Ski,2026-04-08,Weekly,1,80.1,0.8,Declining,7,Sales Velocity + Seasonal,7,,,system,2026-03-09 14:29:59
361,3072,Hand Warmers - 10 Pack,Ski,2026-04-15,Weekly,1,74.91,0.8,Declining,7,Sales Velocity + Seasonal,7,,,system,2026-03-09 14:29:59
362,3072,Hand Warmers - 10 Pack,Ski,2026-04-22,Weekly,1,75.85,0.8,Declining,7,Sales Velocity + Seasonal,7,,,system,2026-03-09 14:29:59
363,3072,Hand Warmers - 10 Pack,Ski,2026-05-01,Monthly,4,76.71,0.6,Declining,7,Sales Velocity + Seasonal,30,,,system,2026-03-09 14:29:59
364,3072,Hand Warmers - 10 Pack,Ski,2026-05-31,Monthly,4,76.71,0.6,Declining,7,Sales Velocity + Seasonal,30,,,system,2026-03-09 14:29:59
365,3081,All-Temp Ski Wax Kit,Ski,2026-04-01,Monthly,19,86.83,0.8,Declining,24,Sales Velocity + Seasonal,30,,,system,2026-03-09 14:29:59
366,3081,All-Temp Ski Wax Kit,Ski,2026-04-01,Weekly,4,87.81,0.8,Declining,24,Sales Velocity + Seasonal,7,,,system,2026-03-09 14:29:59
367,3081,All-Temp Ski Wax Kit,Ski,2026-04-08,Weekly,4,87.33,0.8,Declining,24,Sales Velocity + Seasonal,7,,,system,2026-03-09 14:29:59
368,3081,All-Temp Ski Wax Kit,Ski,2026-04-15,Weekly,4,90.21,0.8,Declining,24,Sales Velocity + Seasonal,7,,,system,2026-03-09 14:29:59
369,3081,All-Temp Ski Wax Kit,Ski,2026-04-22,Weekly,4,85.28,0.8,Declining,24,Sales Velocity + Seasonal,7,,,system,2026-03-09 14:29:59
370,3081,All-Temp Ski Wax Kit,Ski,2026-05-01,Monthly,14,86.83,0.6,Declining,24,Sales Velocity + Seasonal,30,,,system,2026-03-09 14:29:59
371,3081,All-Temp Ski Wax Kit,Ski,2026-05-31,Monthly,14,86.83,0.6,Declining,24,Sales Velocity + Seasonal,30,,,system,2026-03-09 14:29:59
372,3082,Edge Tuning Tool Set,Ski,2026-04-01,Monthly,19,88.26,0.8,Declining,26,Sales Velocity + Seasonal,30,,,system,2026-03-09 14:29:59
373,3082,Edge Tuning Tool Set,Ski,2026-04-01,Weekly,4,90.55,0.8,Declining,26,Sales Velocity + Seasonal,7,,,system,2026-03-09 14:29:59
374,3082,Edge Tuning Tool Set,Ski,2026-04-08,Weekly,4,92.51,0.8,Declining,26,Sales Velocity + Seasonal,7,,,system,2026-03-09 14:29:59
375,3082,Edge Tuning Tool Set,Ski,2026-04-15,Weekly,4,92.97,0.8,Declining,26,Sales Velocity + Seasonal,7,,,system,2026-03-09 14:29:59
376,3082,Edge Tuning Tool Set,Ski,2026-04-22,Weekly,4,86.1,0.8,Declining,26,Sales Velocity + Seasonal,7,,,system,2026-03-09 14:29:59
377,3082,Edge Tuning Tool Set,Ski,2026-05-01,Monthly,16,88.26,0.6,Declining,26,Sales Velocity + Seasonal,30,,,system,2026-03-09 14:29:59
378,3082,Edge Tuning Tool Set,Ski,2026-05-31,Monthly,16,88.26,0.6,Declining,26,Sales Velocity + Seasonal,30,,,system,2026-03-09 14:29:59
379,3091,Freestyle Snowboard - 155cm,Ski,2026-04-01,Monthly,9,76.91,0.8,Declining,13,Sales Velocity + Seasonal,30,,,system,2026-03-09 14:29:59
380,3091,Freestyle Snowboard - 155cm,Ski,2026-04-01,Weekly,2,73.37,0.8,Declining,13,Sales Velocity + Seasonal,7,,,system,2026-03-09 14:29:59
381,3091,Freestyle Snowboard - 155cm,Ski,2026-04-08,Weekly,2,78.83,0.8,Declining,13,Sales Velocity + Seasonal,7,,,system,2026-03-09 14:29:59
382,3091,Freestyle Snowboard - 155cm,Ski,2026-04-15,Weekly,2,76.19,0.8,Declining,13,Sales Velocity + Seasonal,7,,,system,2026-03-09 14:29:59
383,3091,Freestyle Snowboard - 155cm,Ski,2026-04-22,Weekly,2,73.39,0.8,Declining,13,Sales Velocity + Seasonal,7,,,system,2026-03-09 14:29:59
384,3091,Freestyle Snowboard - 155cm,Ski,2026-05-01,Monthly,7,76.91,0.6,Declining,13,Sales Velocity + Seasonal,30,,,system,2026-03-09 14:29:59
385,3091,Freestyle Snowboard - 155cm,Ski,2026-05-31,Monthly,8,76.91,0.6,Declining,13,Sales Velocity + Seasonal,30,,,system,2026-03-09 14:29:59
386,3092,All-Mountain Snowboard - 158cm,Ski,2026-04-01,Monthly,9,75.03,0.8,Declining,12,Sales Velocity + Seasonal,30,,,system,2026-03-09 14:29:59
387,3092,All-Mountain Snowboard - 158cm,Ski,2026-04-01,Weekly,2,71.97,0.8,Declining,12,Sales Velocity + Seasonal,7,,,system,2026-03-09 14:29:59
388,3092,All-Mountain Snowboard - 158cm,Ski,2026-04-08,Weekly,2,76.27,0.8,Declining,12,Sales Velocity + Seasonal,7,,,system,2026-03-09 14:29:59
389,3092,All-Mountain Snowboard - 158cm,Ski,2026-04-15,Weekly,2,78.05,0.8,Declining,12,Sales Velocity + Seasonal,7,,,system,2026-03-09 14:29:59
390,3092,All-Mountain Snowboard - 158cm,Ski,2026-04-22,Weekly,2,77.75,0.8,Declining,12,Sales Velocity + Seasonal,7,,,system,2026-03-09 14:29:59
391,3092,All-Mountain Snowboard - 158cm,Ski,2026-05-01,Monthly,7,75.03,0.6,Declining,12,Sales Velocity + Seasonal,30,,,system,2026-03-09 14:29:59
392,3092,All-Mountain Snowboard - 158cm,Ski,2026-05-31,Monthly,7,75.03,0.6,Declining,12,Sales Velocity + Seasonal,30,,,system,2026-03-09 14:29:59
393,3101,Winter Boots - Insulated,Ski,2026-04-01,Monthly,3,85.81,0.8,Declining,4,Sales Velocity + Seasonal,30,,,system,2026-03-09 14:29:59
394,3101,Winter Boots - Insulated,Ski,2026-04-01,Weekly,1,84.13,0.8,Declining,4,Sales Velocity + Seasonal,7,,,system,2026-03-09 14:29:59
395,3101,Winter Boots - Insulated,Ski,2026-04-08,Weekly,1,84.75,0.8,Declining,4,Sales Velocity + Seasonal,7,,,system,2026-03-09 14:29:59
396,3101,Winter Boots - Insulated,Ski,2026-04-15,Weekly,1,80.87,0.8,Declining,4,Sales Velocity + Seasonal,7,,,system,2026-03-09 14:29:59
397,3101,Winter Boots - Insulated,Ski,2026-04-22,Weekly,1,87.93,0.8,Declining,4,Sales Velocity + Seasonal,7,,,system,2026-03-09 14:29:59
398,3101,Winter Boots - Insulated,Ski,2026-05-01,Monthly,2,85.81,0.6,Declining,4,Sales Velocity + Seasonal,30,,,system,2026-03-09 14:29:59
399,3101,Winter Boots - Insulated,Ski,2026-05-31,Monthly,2,85.81,0.6,Declining,4,Sales Velocity + Seasonal,30,,,system,2026-03-09 14:29:59
400,3102,Winter Hiking Boots - Waterproof,Ski,2026-04-01,Monthly,3,91.39,0.8,Declining,4,Sales Velocity + Seasonal,30,,,system,2026-03-09 14:29:59
401,3102,Winter Hiking Boots - Waterproof,Ski,2026-04-01,Weekly,1,89.11,0.8,Declining,4,Sales Velocity + Seasonal,7,,,system,2026-03-09 14:29:59
402,3102,Winter Hiking Boots - Waterproof,Ski,2026-04-08,Weekly,1,87.76,0.8,Declining,4,Sales Velocity + Seasonal,7,,,system,2026-03-09 14:29:59
403,3102,Winter Hiking Boots - Waterproof,Ski,2026-04-15,Weekly,1,87.17,0.8,Declining,4,Sales Velocity + Seasonal,7,,,system,2026-03-09 14:29:59
404,3102,Winter Hiking Boots - Waterproof,Ski,2026-04-22,Weekly,1,94.69,0.8,Declining,4,Sales Velocity + Seasonal,7,,,system,2026-03-09 14:29:59
405,3102,Winter Hiking Boots - Waterproof,Ski,2026-05-01,Monthly,2,91.39,0.6,Declining,4,Sales Velocity + Seasonal,30,,,system,2026-03-09 14:29:59
406,3102,Winter Hiking Boots - Waterproof,Ski,2026-05-31,Monthly,2,91.39,0.6,Declining,4,Sales Velocity + Seasonal,30,,,system,2026-03-09 14:29:59
407,3103,Snowboard Bindings - Pro,Ski,2026-04-01,Monthly,8,82.15,0.8,Declining,11,Sales Velocity + Seasonal,30,,,system,2026-03-09 14:29:59
408,3103,Snowboard Bindings - Pro,Ski,2026-04-01,Weekly,1,82.79,0.8,Declining,11,Sales Velocity + Seasonal,7,,,system,2026-03-09 14:29:59
409,3103,Snowboard Bindings - Pro,Ski,2026-04-08,Weekly,1,82.48,0.8,Declining,11,Sales Velocity + Seasonal,7,,,system,2026-03-09 14:29:59
410,3103,Snowboard Bindings - Pro,Ski,2026-04-15,Weekly,1,86.87,0.8,Declining,11,Sales Velocity + Seasonal,7,,,system,2026-03-09 14:29:59
411,3103,Snowboard Bindings - Pro,Ski,2026-04-22,Weekly,1,77.95,0.8,Declining,11,Sales Velocity + Seasonal,7,,,system,2026-03-09 14:29:59
412,3103,Snowboard Bindings - Pro,Ski,2026-05-01,Monthly,6,82.15,0.6,Declining,11,Sales Velocity + Seasonal,30,,,system,2026-03-09 14:29:59
413,3103,Snowboard Bindings - Pro,Ski,2026-05-31,Monthly,6,82.15,0.6,Declining,11,Sales Velocity + Seasonal,30,,,system,2026-03-09 14:29:59
414,3104,Ski Tuning Bench - Portable,Ski,2026-04-01,Monthly,23,90.19,0.8,Declining,30,Sales Velocity + Seasonal,30,,,system,2026-03-09 14:29:59
415,3104,Ski Tuning Bench - Portable,Ski,2026-04-01,Weekly,5,86.91,0.8,Declining,30,Sales Velocity + Seasonal,7,,,system,2026-03-09 14:29:59
416,3104,Ski Tuning Bench - Portable,Ski,2026-04-08,Weekly,5,88.21,0.8,Declining,30,Sales Velocity + Seasonal,7,,,system,2026-03-09 14:29:59
417,3104,Ski Tuning Bench - Portable,Ski,2026-04-15,Weekly,5,87.03,0.8,Declining,30,Sales Velocity + Seasonal,7,,,system,2026-03-09 14:29:59
418,3104,Ski Tuning Bench - Portable,Ski,2026-04-22,Weekly,5,87.73,0.8,Declining,30,Sales Velocity + Seasonal,7,,,system,2026-03-09 14:29:59
419,3104,Ski Tuning Bench - Portable,Ski,2026-05-01,Monthly,17,90.19,0.6,Declining,30,Sales Velocity + Seasonal,30,,,system,2026-03-09 14:29:59
420,3104,Ski Tuning Bench - Portable,Ski,2026-05-31,Monthly,18,90.19,0.6,Declining,30,Sales Velocity + Seasonal,30,,,system,2026-03-09 14:29:59
