PurchaseOrderItemID,PurchaseOrderID,PurchaseOrderNumber,ProductID,ProductName,ProductCategory,QuantityOrdered,QuantityReceived,UnitCost,LineTotal,Status,ExpectedDate,ReceivedDate,Notes,CreatedBy,CreatedDate
293,95,PO-2026-0095,3032,Comfort Fit Recreational Boots,Ski,117,104.0,309.26,36183.42,Backordered,2026-01-26,2026-01-28,Supplier SKU: WOR-3032,system,2026-01-03 12:55:11
294,95,PO-2026-0095,3071,Ski Boot Bag - Premium,Ski,5,5.0,50.59,252.95,Received,2026-01-26,2026-01-28,Supplier SKU: WOR-3071,system,2026-01-03 12:55:11
295,95,PO-2026-0095,1511,Alpine Explorer Tent,Camping,223,223.0,327.26,72978.98,Received,2026-01-26,2026-01-28,Supplier SKU: WOR-1511,system,2026-01-03 12:55:11
296,96,PO-2026-0096,3081,All-Temp Ski Wax Kit,Ski,26,26.0,60.81,1581.06,Received,2026-02-08,2026-02-08,Supplier SKU: ALP-3081,system,2026-01-27 12:55:11
297,97,PO-2025-0097,1543,TrekStar Hiking Sandals,Camping,66,66.0,55.63,3671.58,Received,2026-01-01,2026-01-04,Supplier SKU: CON-1543,system,2025-12-23 12:55:11
298,97,PO-2025-0097,1512,SkyView 2-Person Tent,Camping,24,24.0,240.32,5767.68,Received,2026-01-01,2026-01-04,Supplier SKU: CON-1512,system,2025-12-23 12:55:11
299,98,PO-2026-0098,1562,PowerBurner Camping Stove,Camping,5,5.0,130.11,650.55,Received,2026-03-06,2026-03-06,Supplier SKU: CON-1562,system,2026-02-26 12:55:11
300,98,PO-2026-0098,1581,LED Headlamp - Rechargeable,Camping,1,1.0,51.6,51.6,Received,2026-03-06,2026-03-06,Supplier SKU: CON-1581,system,2026-02-26 12:55:11
301,99,PO-2026-0099,3022,Backcountry Explorer XC Skis - 190cm,Ski,28,,392.65,10994.2,Pending,2026-03-17,,Supplier SKU: FAB-3022,system,2026-03-02 12:55:11
302,99,PO-2026-0099,3042,Aluminum All-Mountain Poles - 115cm,Ski,115,,78.75,9056.25,Pending,2026-03-17,,Supplier SKU: FAB-3042,system,2026-03-02 12:55:11
303,100,PO-2026-0100,3092,All-Mountain Snowboard - 158cm,Ski,16,16.0,591.02,9456.32,Received,2026-01-22,2026-01-24,Supplier SKU: ALP-3092,system,2026-01-10 12:55:11
304,100,PO-2026-0100,3022,Backcountry Explorer XC Skis - 190cm,Ski,64,64.0,411.57,26340.48,Received,2026-01-22,2026-01-24,Supplier SKU: ALP-3022,system,2026-01-10 12:55:11
305,101,PO-2026-0101,3101,Winter Boots - Insulated,Ski,2,2.0,110.84,221.68,Received,2026-02-04,2026-02-05,Supplier SKU: FAB-3101,system,2026-01-17 12:55:11
306,101,PO-2026-0101,3022,Backcountry Explorer XC Skis - 190cm,Ski,77,60.0,392.65,30234.05,Backordered,2026-02-04,2026-02-05,Supplier SKU: FAB-3022,system,2026-01-17 12:55:11
307,102,PO-2025-0102,3022,Backcountry Explorer XC Skis - 190cm,Ski,104,104.0,411.57,42803.28,Received,2026-01-14,2026-01-17,Supplier SKU: ALP-3022,system,2025-12-31 12:55:11
308,102,PO-2025-0102,3071,Ski Boot Bag - Premium,Ski,163,163.0,39.81,6489.03,Received,2026-01-14,2026-01-17,Supplier SKU: ALP-3071,system,2025-12-31 12:55:11
309,102,PO-2025-0102,3103,Snowboard Bindings - Pro,Ski,1,0.0,214.47,214.47,Backordered,2026-01-14,2026-01-17,Supplier SKU: ALP-3103,system,2025-12-31 12:55:11
310,102,PO-2025-0102,3032,Comfort Fit Recreational Boots,Ski,47,47.0,315.5,14828.5,Received,2026-01-14,2026-01-17,Supplier SKU: ALP-3032,system,2025-12-31 12:55:11
311,102,PO-2025-0102,3021,Nordic Classic XC Skis - 185cm,Ski,13,13.0,237.76,3090.88,Received,2026-01-14,2026-01-17,Supplier SKU: ALP-3021,system,2025-12-31 12:55:11
312,103,PO-2026-0103,3052,Thermal Base Layer Set - Women's,Ski,41,41.0,98.81,4051.21,Received,2026-03-07,2026-03-21,Supplier SKU: WOR-3052,system,2026-02-11 12:55:11
313,103,PO-2026-0103,1511,Alpine Explorer Tent,Camping,134,134.0,327.26,43852.84,Received,2026-03-07,2026-03-21,Supplier SKU: WOR-1511,system,2026-02-11 12:55:11
314,103,PO-2026-0103,2022,Fork Set,Kitchen,121,121.0,31.48,3809.08,Received,2026-03-07,2026-03-21,Supplier SKU: WOR-2022,system,2026-02-11 12:55:11
315,104,PO-2026-0104,2011,Coffee Maker,Kitchen,21,,130.32,2736.72,Pending,2026-03-16,,Supplier SKU: PRO-2011,system,2026-03-07 12:55:11
316,104,PO-2026-0104,2012,Espresso Machine,Kitchen,5,,274.61,1373.05,Pending,2026-03-16,,Supplier SKU: PRO-2012,system,2026-03-07 12:55:11
317,105,PO-2025-0105,1532,TrailBlaze Hiking Pants,Camping,1,1.0,61.89,61.89,Received,2026-01-21,2026-01-24,Supplier SKU: WOR-1532,system,2025-12-28 12:55:11
318,105,PO-2025-0105,3062,Anti-Fog Ski Goggles,Ski,44,44.0,90.31,3973.64,Received,2026-01-21,2026-01-24,Supplier SKU: WOR-3062,system,2025-12-28 12:55:11
319,105,PO-2025-0105,1542,TrailWalker Hiking Shoes,Camping,51,42.0,90.5,4615.5,Backordered,2026-01-21,2026-01-24,Supplier SKU: WOR-1542,system,2025-12-28 12:55:11
320,106,PO-2026-0106,3022,Backcountry Explorer XC Skis - 190cm,Ski,28,28.0,392.65,10994.2,Received,2026-02-05,2026-02-08,Supplier SKU: FAB-3022,system,2026-01-17 12:55:11
321,106,PO-2026-0106,3104,Ski Tuning Bench - Portable,Ski,39,39.0,144.65,5641.35,Received,2026-02-05,2026-02-08,Supplier SKU: FAB-3104,system,2026-01-17 12:55:11
322,106,PO-2026-0106,3101,Winter Boots - Insulated,Ski,2,2.0,110.84,221.68,Received,2026-02-05,2026-02-08,Supplier SKU: FAB-3101,system,2026-01-17 12:55:11
323,107,PO-2026-0107,1512,SkyView 2-Person Tent,Camping,14,,240.32,3364.48,Shipped,2026-03-21,,Supplier SKU: CON-1512,system,2026-03-07 12:55:11
324,107,PO-2026-0107,1511,Alpine Explorer Tent,Camping,111,,319.74,35491.14,Shipped,2026-03-21,,Supplier SKU: CON-1511,system,2026-03-07 12:55:11
325,108,PO-2026-0108,3101,Winter Boots - Insulated,Ski,4,,110.84,443.36,Shipped,2026-03-25,,Supplier SKU: FAB-3101,system,2026-03-10 12:55:11
326,108,PO-2026-0108,3104,Ski Tuning Bench - Portable,Ski,64,,144.65,9257.6,Shipped,2026-03-25,,Supplier SKU: FAB-3104,system,2026-03-10 12:55:11
327,108,PO-2026-0108,3042,Aluminum All-Mountain Poles - 115cm,Ski,92,,78.75,7245.0,Shipped,2026-03-25,,Supplier SKU: FAB-3042,system,2026-03-10 12:55:11
328,108,PO-2026-0108,3022,Backcountry Explorer XC Skis - 190cm,Ski,79,,392.65,31019.35,Shipped,2026-03-25,,Supplier SKU: FAB-3022,system,2026-03-10 12:55:11
329,109,PO-2025-0109,2021,Chef Knife,Kitchen,41,41.0,60.02,2460.82,Received,2025-12-28,2025-12-31,Supplier SKU: PRO-2021,system,2025-12-20 12:55:11
330,109,PO-2025-0109,2081,Food Storage Set,Kitchen,166,166.0,26.07,4327.62,Received,2025-12-28,2025-12-31,Supplier SKU: PRO-2081,system,2025-12-20 12:55:11
331,109,PO-2025-0109,2031,Coffee Mug,Kitchen,5,5.0,22.04,110.2,Received,2025-12-28,2025-12-31,Supplier SKU: PRO-2031,system,2025-12-20 12:55:11
332,109,PO-2025-0109,2012,Espresso Machine,Kitchen,11,7.0,274.61,3020.71,Backordered,2025-12-28,2025-12-31,Supplier SKU: PRO-2012,system,2025-12-20 12:55:11
333,110,PO-2026-0110,2071,Baking Pan,Kitchen,3,,22.13,66.39,Shipped,2026-03-19,,Supplier SKU: PRO-2071,system,2026-03-11 12:55:11
334,111,PO-2025-0111,1542,TrailWalker Hiking Shoes,Camping,245,245.0,90.5,22172.5,Received,2026-01-21,2026-01-22,Supplier SKU: WOR-1542,system,2025-12-27 12:55:11
335,111,PO-2025-0111,2011,Coffee Maker,Kitchen,5,5.0,132.18,660.9,Received,2026-01-21,2026-01-22,Supplier SKU: WOR-2011,system,2025-12-27 12:55:11
336,111,PO-2025-0111,3104,Ski Tuning Bench - Portable,Ski,86,86.0,146.56,12604.16,Received,2026-01-21,2026-01-22,Supplier SKU: WOR-3104,system,2025-12-27 12:55:11
337,111,PO-2025-0111,3033,Women's Performance Ski Boots,Ski,101,101.0,450.2,45470.2,Received,2026-01-21,2026-01-22,Supplier SKU: WOR-3033,system,2025-12-27 12:55:11
338,111,PO-2025-0111,3052,Thermal Base Layer Set - Women's,Ski,37,31.0,98.81,3655.97,Backordered,2026-01-21,2026-01-22,Supplier SKU: WOR-3052,system,2025-12-27 12:55:11
339,112,PO-2026-0112,3081,All-Temp Ski Wax Kit,Ski,31,31.0,60.81,1885.11,Received,2026-02-28,2026-03-03,Supplier SKU: ALP-3081,system,2026-02-18 12:55:11
340,112,PO-2026-0112,3104,Ski Tuning Bench - Portable,Ski,56,56.0,141.5,7924.0,Received,2026-02-28,2026-03-03,Supplier SKU: ALP-3104,system,2026-02-18 12:55:11
341,112,PO-2026-0112,3032,Comfort Fit Recreational Boots,Ski,19,19.0,315.5,5994.5,Received,2026-02-28,2026-03-03,Supplier SKU: ALP-3032,system,2026-02-18 12:55:11
342,112,PO-2026-0112,3033,Women's Performance Ski Boots,Ski,4,4.0,358.33,1433.32,Received,2026-02-28,2026-03-03,Supplier SKU: ALP-3033,system,2026-02-18 12:55:11
343,113,PO-2025-0113,1521,Adventurer Pro Backpack,Camping,25,25.0,135.71,3392.75,Received,2025-12-27,2025-12-30,Supplier SKU: CON-1521,system,2025-12-17 12:55:11
344,113,PO-2025-0113,1523,TrailLite Daypack,Camping,35,35.0,58.21,2037.35,Received,2025-12-27,2025-12-30,Supplier SKU: CON-1523,system,2025-12-17 12:55:11
345,113,PO-2025-0113,1551,BaseCamp Folding Table,Camping,3,3.0,60.45,181.35,Received,2025-12-27,2025-12-30,Supplier SKU: CON-1551,system,2025-12-17 12:55:11
346,113,PO-2025-0113,1553,Adventure Dining Table,Camping,63,48.0,95.97,6046.11,Backordered,2025-12-27,2025-12-30,Supplier SKU: CON-1553,system,2025-12-17 12:55:11
347,114,PO-2026-0114,3101,Winter Boots - Insulated,Ski,1,1.0,110.84,110.84,Received,2026-02-11,2026-02-19,Supplier SKU: FAB-3101,system,2026-01-29 12:55:11
348,114,PO-2026-0114,3022,Backcountry Explorer XC Skis - 190cm,Ski,75,75.0,392.65,29448.75,Received,2026-02-11,2026-02-19,Supplier SKU: FAB-3022,system,2026-01-29 12:55:11
349,115,PO-2026-0115,3021,Nordic Classic XC Skis - 185cm,Ski,15,15.0,237.76,3566.4,Received,2026-02-13,2026-02-15,Supplier SKU: ALP-3021,system,2026-02-02 12:55:11
350,116,PO-2026-0116,1522,SummitClimber Backpack,Camping,11,11.0,136.95,1506.45,Received,2026-01-09,2026-01-10,Supplier SKU: CON-1522,system,2026-01-01 12:55:11
351,117,PO-2026-0117,3062,Anti-Fog Ski Goggles,Ski,41,30.0,90.31,3702.71,Backordered,2026-03-02,2026-03-04,Supplier SKU: WOR-3062,system,2026-02-11 12:55:11
352,118,PO-2026-0118,3041,Carbon Fiber Racing Poles - 120cm,Ski,80,,126.56,10124.8,Shipped,2026-03-24,,Supplier SKU: ALP-3041,system,2026-03-08 12:55:11
353,118,PO-2026-0118,3081,All-Temp Ski Wax Kit,Ski,43,,60.81,2614.83,Shipped,2026-03-24,,Supplier SKU: ALP-3081,system,2026-03-08 12:55:11
354,119,PO-2026-0119,3042,Aluminum All-Mountain Poles - 115cm,Ski,68,68.0,78.75,5355.0,Received,2026-02-28,2026-03-03,Supplier SKU: FAB-3042,system,2026-02-16 12:55:11
355,119,PO-2026-0119,3022,Backcountry Explorer XC Skis - 190cm,Ski,36,36.0,392.65,14135.4,Received,2026-02-28,2026-03-03,Supplier SKU: FAB-3022,system,2026-02-16 12:55:11
356,119,PO-2026-0119,3101,Winter Boots - Insulated,Ski,5,5.0,110.84,554.2,Received,2026-02-28,2026-03-03,Supplier SKU: FAB-3101,system,2026-02-16 12:55:11
357,120,PO-2025-0120,2091,Spatula,Kitchen,157,157.0,8.73,1370.61,Received,2026-01-05,2026-01-05,Supplier SKU: PRO-2091,system,2025-12-26 12:55:11
358,121,PO-2026-0121,3104,Ski Tuning Bench - Portable,Ski,92,92.0,146.56,13483.52,Received,2026-01-24,2026-01-27,Supplier SKU: WOR-3104,system,2026-01-02 12:55:11
359,121,PO-2026-0121,2011,Coffee Maker,Kitchen,3,3.0,132.18,396.54,Received,2026-01-24,2026-01-27,Supplier SKU: WOR-2011,system,2026-01-02 12:55:11
360,121,PO-2026-0121,1511,Alpine Explorer Tent,Camping,225,225.0,327.26,73633.5,Received,2026-01-24,2026-01-27,Supplier SKU: WOR-1511,system,2026-01-02 12:55:11
361,121,PO-2026-0121,3052,Thermal Base Layer Set - Women's,Ski,43,43.0,98.81,4248.83,Received,2026-01-24,2026-01-27,Supplier SKU: WOR-3052,system,2026-01-02 12:55:11
362,121,PO-2026-0121,3032,Comfort Fit Recreational Boots,Ski,92,92.0,309.26,28451.92,Received,2026-01-24,2026-01-27,Supplier SKU: WOR-3032,system,2026-01-02 12:55:11
363,122,PO-2026-0122,2011,Coffee Maker,Kitchen,2,2.0,132.18,264.36,Received,2026-02-25,2026-02-28,Supplier SKU: WOR-2011,system,2026-02-01 12:55:11
364,122,PO-2026-0122,1542,TrailWalker Hiking Shoes,Camping,76,76.0,90.5,6878.0,Received,2026-02-25,2026-02-28,Supplier SKU: WOR-1542,system,2026-02-01 12:55:11
365,122,PO-2026-0122,1532,TrailBlaze Hiking Pants,Camping,1,1.0,61.89,61.89,Received,2026-02-25,2026-02-28,Supplier SKU: WOR-1532,system,2026-02-01 12:55:11
366,122,PO-2026-0122,1533,RainGuard Hiking Jacket,Camping,4,4.0,118.18,472.72,Received,2026-02-25,2026-02-28,Supplier SKU: WOR-1533,system,2026-02-01 12:55:11
367,122,PO-2026-0122,1511,Alpine Explorer Tent,Camping,59,59.0,327.26,19308.34,Received,2026-02-25,2026-02-28,Supplier SKU: WOR-1511,system,2026-02-01 12:55:11
368,123,PO-2026-0123,2081,Food Storage Set,Kitchen,210,210.0,26.07,5474.7,Received,2026-01-13,2026-01-15,Supplier SKU: PRO-2081,system,2026-01-01 12:55:11
369,123,PO-2026-0123,2071,Baking Pan,Kitchen,3,3.0,22.13,66.39,Received,2026-01-13,2026-01-15,Supplier SKU: PRO-2071,system,2026-01-01 12:55:11
370,123,PO-2026-0123,2111,High-Speed Blender,Kitchen,219,219.0,125.46,27475.74,Received,2026-01-13,2026-01-15,Supplier SKU: PRO-2111,system,2026-01-01 12:55:11
371,123,PO-2026-0123,2012,Espresso Machine,Kitchen,13,13.0,274.61,3569.93,Received,2026-01-13,2026-01-15,Supplier SKU: PRO-2012,system,2026-01-01 12:55:11
372,123,PO-2026-0123,2022,Fork Set,Kitchen,18,18.0,31.18,561.24,Received,2026-01-13,2026-01-15,Supplier SKU: PRO-2022,system,2026-01-01 12:55:11
373,124,PO-2026-0124,2011,Coffee Maker,Kitchen,6,6.0,130.32,781.92,Received,2026-02-07,2026-02-08,Supplier SKU: PRO-2011,system,2026-01-25 12:55:11
374,124,PO-2026-0124,2031,Coffee Mug,Kitchen,5,5.0,22.04,110.2,Received,2026-02-07,2026-02-08,Supplier SKU: PRO-2031,system,2026-01-25 12:55:11
375,124,PO-2026-0124,2022,Fork Set,Kitchen,22,22.0,31.18,685.96,Received,2026-02-07,2026-02-08,Supplier SKU: PRO-2022,system,2026-01-25 12:55:11
376,124,PO-2026-0124,2111,High-Speed Blender,Kitchen,50,50.0,125.46,6273.0,Received,2026-02-07,2026-02-08,Supplier SKU: PRO-2111,system,2026-01-25 12:55:11
377,124,PO-2026-0124,2021,Chef Knife,Kitchen,20,20.0,60.02,1200.4,Received,2026-02-07,2026-02-08,Supplier SKU: PRO-2021,system,2026-01-25 12:55:11
378,125,PO-2026-0125,3033,Women's Performance Ski Boots,Ski,25,25.0,450.2,11255.0,Received,2026-02-13,2026-02-14,Supplier SKU: WOR-3033,system,2026-01-18 12:55:11
379,126,PO-2026-0126,3033,Women's Performance Ski Boots,Ski,2,,358.33,716.66,Shipped,2026-03-15,,Supplier SKU: ALP-3033,system,2026-03-01 12:55:11
380,126,PO-2026-0126,3072,Hand Warmers - 10 Pack,Ski,94,,9.69,910.86,Shipped,2026-03-15,,Supplier SKU: ALP-3072,system,2026-03-01 12:55:11
381,127,PO-2026-0127,1531,Summit Breeze Jacket,Camping,39,,108.38,4226.82,Shipped,2026-03-25,,Supplier SKU: CON-1531,system,2026-03-10 12:55:11
382,127,PO-2026-0127,1521,Adventurer Pro Backpack,Camping,50,,135.71,6785.5,Shipped,2026-03-25,,Supplier SKU: CON-1521,system,2026-03-10 12:55:11
383,127,PO-2026-0127,1572,MountainDream Sleeping Bag,Camping,16,,230.09,3681.44,Shipped,2026-03-25,,Supplier SKU: CON-1572,system,2026-03-10 12:55:11
384,128,PO-2026-0128,2022,Fork Set,Kitchen,172,,31.48,5414.56,Pending,2026-03-31,,Supplier SKU: WOR-2022,system,2026-03-10 12:55:11
385,129,PO-2026-0129,1531,Summit Breeze Jacket,Camping,17,,108.38,1842.46,Pending,2026-03-15,,Supplier SKU: CON-1531,system,2026-02-28 12:55:11
386,129,PO-2026-0129,1572,MountainDream Sleeping Bag,Camping,20,,230.09,4601.8,Pending,2026-03-15,,Supplier SKU: CON-1572,system,2026-02-28 12:55:11
387,129,PO-2026-0129,1521,Adventurer Pro Backpack,Camping,94,,135.71,12756.74,Pending,2026-03-15,,Supplier SKU: CON-1521,system,2026-02-28 12:55:11
388,130,PO-2025-0130,3022,Backcountry Explorer XC Skis - 190cm,Ski,83,83.0,392.65,32589.95,Received,2026-01-18,2026-01-23,Supplier SKU: FAB-3022,system,2025-12-30 12:55:11
389,130,PO-2025-0130,3042,Aluminum All-Mountain Poles - 115cm,Ski,91,91.0,78.75,7166.25,Received,2026-01-18,2026-01-23,Supplier SKU: FAB-3042,system,2025-12-30 12:55:11
390,130,PO-2025-0130,3101,Winter Boots - Insulated,Ski,4,4.0,110.84,443.36,Received,2026-01-18,2026-01-23,Supplier SKU: FAB-3101,system,2025-12-30 12:55:11
391,130,PO-2025-0130,3104,Ski Tuning Bench - Portable,Ski,78,78.0,144.65,11282.7,Received,2026-01-18,2026-01-23,Supplier SKU: FAB-3104,system,2025-12-30 12:55:11
392,131,PO-2026-0131,3022,Backcountry Explorer XC Skis - 190cm,Ski,87,87.0,392.65,34160.55,Received,2026-02-23,2026-02-25,Supplier SKU: FAB-3022,system,2026-02-09 12:55:11
393,131,PO-2026-0131,3101,Winter Boots - Insulated,Ski,3,3.0,110.84,332.52,Received,2026-02-23,2026-02-25,Supplier SKU: FAB-3101,system,2026-02-09 12:55:11
394,132,PO-2025-0132,1541,TrekReady Hiking Boots,Camping,5,5.0,131.81,659.05,Received,2025-12-28,2025-12-30,Supplier SKU: CON-1541,system,2025-12-14 12:55:11
395,132,PO-2025-0132,1563,CompactCook Camping Stove,Camping,42,42.0,63.41,2663.22,Received,2025-12-28,2025-12-30,Supplier SKU: CON-1563,system,2025-12-14 12:55:11
396,132,PO-2025-0132,1562,PowerBurner Camping Stove,Camping,5,5.0,130.11,650.55,Received,2025-12-28,2025-12-30,Supplier SKU: CON-1562,system,2025-12-14 12:55:11
397,133,PO-2026-0133,2051,Ice Cream Bowl,Kitchen,12,12.0,18.53,222.36,Received,2026-01-20,2026-01-21,Supplier SKU: PRO-2051,system,2026-01-08 12:55:11
398,133,PO-2026-0133,2111,High-Speed Blender,Kitchen,116,116.0,125.46,14553.36,Received,2026-01-20,2026-01-21,Supplier SKU: PRO-2111,system,2026-01-08 12:55:11
399,134,PO-2026-0134,3062,Anti-Fog Ski Goggles,Ski,94,94.0,95.57,8983.58,Received,2026-01-25,2026-01-25,Supplier SKU: ALP-3062,system,2026-01-13 12:55:11
400,134,PO-2026-0134,3032,Comfort Fit Recreational Boots,Ski,38,38.0,315.5,11989.0,Received,2026-01-25,2026-01-25,Supplier SKU: ALP-3032,system,2026-01-13 12:55:11
401,134,PO-2026-0134,3021,Nordic Classic XC Skis - 185cm,Ski,19,19.0,237.76,4517.44,Received,2026-01-25,2026-01-25,Supplier SKU: ALP-3021,system,2026-01-13 12:55:11
402,134,PO-2026-0134,3022,Backcountry Explorer XC Skis - 190cm,Ski,41,41.0,411.57,16874.37,Received,2026-01-25,2026-01-25,Supplier SKU: ALP-3022,system,2026-01-13 12:55:11
403,135,PO-2026-0135,3042,Aluminum All-Mountain Poles - 115cm,Ski,88,,65.6,5772.8,Pending,2026-03-18,,Supplier SKU: ALP-3042,system,2026-03-04 12:55:11
404,136,PO-2026-0136,2091,Spatula,Kitchen,227,227.0,8.73,1981.71,Received,2026-03-01,2026-03-02,Supplier SKU: PRO-2091,system,2026-02-20 12:55:11
405,136,PO-2026-0136,2041,Serving Platter,Kitchen,221,221.0,44.11,9748.31,Received,2026-03-01,2026-03-02,Supplier SKU: PRO-2041,system,2026-02-20 12:55:11
406,136,PO-2026-0136,2011,Coffee Maker,Kitchen,7,5.0,130.32,912.24,Backordered,2026-03-01,2026-03-02,Supplier SKU: PRO-2011,system,2026-02-20 12:55:11
407,136,PO-2026-0136,2051,Ice Cream Bowl,Kitchen,19,19.0,18.53,352.07,Received,2026-03-01,2026-03-02,Supplier SKU: PRO-2051,system,2026-02-20 12:55:11
408,136,PO-2026-0136,2121,Bamboo Cutting Board Set,Kitchen,2,2.0,28.33,56.66,Received,2026-03-01,2026-03-02,Supplier SKU: PRO-2121,system,2026-02-20 12:55:11
409,137,PO-2026-0137,3102,Winter Hiking Boots - Waterproof,Ski,2,2.0,164.53,329.06,Received,2026-02-11,2026-02-14,Supplier SKU: ALP-3102,system,2026-01-30 12:55:11
410,137,PO-2026-0137,3071,Ski Boot Bag - Premium,Ski,188,188.0,39.81,7484.28,Received,2026-02-11,2026-02-14,Supplier SKU: ALP-3071,system,2026-01-30 12:55:11
411,137,PO-2026-0137,3061,Professional Ski Helmet,Ski,17,17.0,139.33,2368.61,Received,2026-02-11,2026-02-14,Supplier SKU: ALP-3061,system,2026-01-30 12:55:11
412,137,PO-2026-0137,3091,Freestyle Snowboard - 155cm,Ski,17,17.0,476.58,8101.86,Received,2026-02-11,2026-02-14,Supplier SKU: ALP-3091,system,2026-01-30 12:55:11
413,138,PO-2025-0138,1511,Alpine Explorer Tent,Camping,123,123.0,319.74,39328.02,Received,2026-01-13,2026-01-13,Supplier SKU: CON-1511,system,2025-12-30 12:55:11
414,138,PO-2025-0138,1552,TrekMaster Camping Chair,Camping,1,1.0,52.56,52.56,Received,2026-01-13,2026-01-13,Supplier SKU: CON-1552,system,2025-12-30 12:55:11
415,139,PO-2025-0139,3071,Ski Boot Bag - Premium,Ski,5,5.0,50.59,252.95,Received,2026-01-20,2026-01-21,Supplier SKU: WOR-3071,system,2025-12-27 12:55:11
416,139,PO-2025-0139,2011,Coffee Maker,Kitchen,4,4.0,132.18,528.72,Received,2026-01-20,2026-01-21,Supplier SKU: WOR-2011,system,2025-12-27 12:55:11
417,139,PO-2025-0139,3033,Women's Performance Ski Boots,Ski,105,105.0,450.2,47271.0,Received,2026-01-20,2026-01-21,Supplier SKU: WOR-3033,system,2025-12-27 12:55:11
418,139,PO-2025-0139,3032,Comfort Fit Recreational Boots,Ski,95,95.0,309.26,29379.7,Received,2026-01-20,2026-01-21,Supplier SKU: WOR-3032,system,2025-12-27 12:55:11
419,139,PO-2025-0139,3104,Ski Tuning Bench - Portable,Ski,187,187.0,146.56,27406.72,Received,2026-01-20,2026-01-21,Supplier SKU: WOR-3104,system,2025-12-27 12:55:11
420,140,PO-2026-0140,3052,Thermal Base Layer Set - Women's,Ski,12,,98.81,1185.72,Shipped,2026-03-19,,Supplier SKU: WOR-3052,system,2026-02-27 12:55:11
421,140,PO-2026-0140,2011,Coffee Maker,Kitchen,1,,132.18,132.18,Shipped,2026-03-19,,Supplier SKU: WOR-2011,system,2026-02-27 12:55:11
422,140,PO-2026-0140,2022,Fork Set,Kitchen,58,,31.48,1825.84,Shipped,2026-03-19,,Supplier SKU: WOR-2022,system,2026-02-27 12:55:11
423,140,PO-2026-0140,3071,Ski Boot Bag - Premium,Ski,3,,50.59,151.77,Shipped,2026-03-19,,Supplier SKU: WOR-3071,system,2026-02-27 12:55:11
424,141,PO-2026-0141,3104,Ski Tuning Bench - Portable,Ski,58,58.0,144.65,8389.7,Received,2026-02-14,2026-02-16,Supplier SKU: FAB-3104,system,2026-01-29 12:55:11
425,141,PO-2026-0141,3022,Backcountry Explorer XC Skis - 190cm,Ski,85,85.0,392.65,33375.25,Received,2026-02-14,2026-02-16,Supplier SKU: FAB-3022,system,2026-01-29 12:55:11
426,141,PO-2026-0141,3101,Winter Boots - Insulated,Ski,2,2.0,110.84,221.68,Received,2026-02-14,2026-02-16,Supplier SKU: FAB-3101,system,2026-01-29 12:55:11
427,142,PO-2026-0142,3022,Backcountry Explorer XC Skis - 190cm,Ski,97,97.0,392.65,38087.05,Received,2026-02-17,2026-02-18,Supplier SKU: FAB-3022,system,2026-01-30 12:55:11
428,142,PO-2026-0142,3101,Winter Boots - Insulated,Ski,5,5.0,110.84,554.2,Received,2026-02-17,2026-02-18,Supplier SKU: FAB-3101,system,2026-01-30 12:55:11
429,142,PO-2026-0142,3104,Ski Tuning Bench - Portable,Ski,94,78.0,144.65,13597.1,Backordered,2026-02-17,2026-02-18,Supplier SKU: FAB-3104,system,2026-01-30 12:55:11
430,142,PO-2026-0142,3042,Aluminum All-Mountain Poles - 115cm,Ski,94,94.0,78.75,7402.5,Received,2026-02-17,2026-02-18,Supplier SKU: FAB-3042,system,2026-01-30 12:55:11
431,143,PO-2025-0143,1561,EcoFire Camping Stove,Camping,7,7.0,93.65,655.55,Received,2025-12-28,2025-12-28,Supplier SKU: CON-1561,system,2025-12-14 12:55:11
432,143,PO-2025-0143,1521,Adventurer Pro Backpack,Camping,125,106.0,135.71,16963.75,Backordered,2025-12-28,2025-12-28,Supplier SKU: CON-1521,system,2025-12-14 12:55:11
433,143,PO-2025-0143,1542,TrailWalker Hiking Shoes,Camping,77,77.0,92.25,7103.25,Received,2025-12-28,2025-12-28,Supplier SKU: CON-1542,system,2025-12-14 12:55:11
434,143,PO-2025-0143,1563,CompactCook Camping Stove,Camping,26,26.0,63.41,1648.66,Received,2025-12-28,2025-12-28,Supplier SKU: CON-1563,system,2025-12-14 12:55:11
435,143,PO-2025-0143,1562,PowerBurner Camping Stove,Camping,5,5.0,130.11,650.55,Received,2025-12-28,2025-12-28,Supplier SKU: CON-1562,system,2025-12-14 12:55:11
436,144,PO-2025-0144,3011,Alpine Pro Racing Skis - 170cm,Ski,39,39.0,926.95,36151.05,Received,2026-01-03,2026-01-04,Supplier SKU: ALP-3011,system,2025-12-17 12:55:11
437,144,PO-2025-0144,3091,Freestyle Snowboard - 155cm,Ski,15,15.0,476.58,7148.7,Received,2026-01-03,2026-01-04,Supplier SKU: ALP-3091,system,2025-12-17 12:55:11
438,144,PO-2025-0144,3021,Nordic Classic XC Skis - 185cm,Ski,12,12.0,237.76,2853.12,Received,2026-01-03,2026-01-04,Supplier SKU: ALP-3021,system,2025-12-17 12:55:11
439,145,PO-2026-0145,3071,Ski Boot Bag - Premium,Ski,2,,50.59,101.18,Pending,2026-03-13,,Supplier SKU: WOR-3071,system,2026-02-17 12:55:11
