ForecastID,ProductID,ProductName,ProductCategory,ForecastDate,ForecastPeriod,PredictedDemand,ConfidenceLevel,SeasonalMultiplier,TrendDirection,BaselineDemand,MethodUsed,ForecastHorizon,ActualDemand,AccuracyScore,CreatedBy,CreatedDate
332,3053,Waterproof Ski Pants,Ski,2024-03-15,Weekly,7,90.03,1.3,Growing,27,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
333,3053,Waterproof Ski Pants,Ski,2024-03-22,Weekly,7,94.27,1.3,Growing,27,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
334,3053,Waterproof Ski Pants,Ski,2024-03-29,Weekly,7,90.29,1.3,Growing,27,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
335,3053,Waterproof Ski Pants,Ski,2024-04-07,Monthly,20,91.0,0.8,Declining,27,Sales Velocity + Seasonal,30,,,system,2026-03-09 13:48:17
336,3053,Waterproof Ski Pants,Ski,2024-05-07,Monthly,16,91.0,0.6,Declining,27,Sales Velocity + Seasonal,30,,,system,2026-03-09 13:48:17
337,3061,Professional Ski Helmet,Ski,2024-03-08,Monthly,17,82.97,1.3,Growing,14,Sales Velocity + Seasonal,30,,,system,2026-03-09 13:48:17
338,3061,Professional Ski Helmet,Ski,2024-03-08,Weekly,3,78.64,1.3,Growing,14,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
339,3061,Professional Ski Helmet,Ski,2024-03-15,Weekly,3,80.88,1.3,Growing,14,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
340,3061,Professional Ski Helmet,Ski,2024-03-22,Weekly,3,85.23,1.3,Growing,14,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
341,3061,Professional Ski Helmet,Ski,2024-03-29,Weekly,3,84.07,1.3,Growing,14,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
342,3061,Professional Ski Helmet,Ski,2024-04-07,Monthly,11,82.97,0.8,Declining,14,Sales Velocity + Seasonal,30,,,system,2026-03-09 13:48:17
343,3061,Professional Ski Helmet,Ski,2024-05-07,Monthly,8,82.97,0.6,Declining,14,Sales Velocity + Seasonal,30,,,system,2026-03-09 13:48:17
344,3062,Anti-Fog Ski Goggles,Ski,2024-03-08,Monthly,18,83.44,1.3,Growing,15,Sales Velocity + Seasonal,30,,,system,2026-03-09 13:48:17
345,3062,Anti-Fog Ski Goggles,Ski,2024-03-08,Weekly,4,82.89,1.3,Growing,15,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
346,3062,Anti-Fog Ski Goggles,Ski,2024-03-15,Weekly,4,83.29,1.3,Growing,15,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
347,3062,Anti-Fog Ski Goggles,Ski,2024-03-22,Weekly,4,87.64,1.3,Growing,15,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
348,3062,Anti-Fog Ski Goggles,Ski,2024-03-29,Weekly,4,82.45,1.3,Growing,15,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
349,3062,Anti-Fog Ski Goggles,Ski,2024-04-07,Monthly,11,83.44,0.8,Declining,15,Sales Velocity + Seasonal,30,,,system,2026-03-09 13:48:17
350,3062,Anti-Fog Ski Goggles,Ski,2024-05-07,Monthly,8,83.44,0.6,Declining,15,Sales Velocity + Seasonal,30,,,system,2026-03-09 13:48:17
351,3071,Ski Boot Bag - Premium,Ski,2024-03-08,Monthly,14,92.96,1.3,Growing,11,Sales Velocity + Seasonal,30,,,system,2026-03-09 13:48:17
352,3071,Ski Boot Bag - Premium,Ski,2024-03-08,Weekly,3,94.69,1.3,Growing,11,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
353,3071,Ski Boot Bag - Premium,Ski,2024-03-15,Weekly,3,92.81,1.3,Growing,11,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
354,3071,Ski Boot Bag - Premium,Ski,2024-03-22,Weekly,3,92.74,1.3,Growing,11,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
355,3071,Ski Boot Bag - Premium,Ski,2024-03-29,Weekly,3,92.36,1.3,Growing,11,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
356,3071,Ski Boot Bag - Premium,Ski,2024-04-07,Monthly,8,92.96,0.8,Declining,11,Sales Velocity + Seasonal,30,,,system,2026-03-09 13:48:17
357,3071,Ski Boot Bag - Premium,Ski,2024-05-07,Monthly,6,92.96,0.6,Declining,11,Sales Velocity + Seasonal,30,,,system,2026-03-09 13:48:17
358,3072,Hand Warmers - 10 Pack,Ski,2024-03-08,Monthly,18,82.73,1.3,Growing,15,Sales Velocity + Seasonal,30,,,system,2026-03-09 13:48:17
359,3072,Hand Warmers - 10 Pack,Ski,2024-03-08,Weekly,4,86.76,1.3,Growing,15,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
360,3072,Hand Warmers - 10 Pack,Ski,2024-03-15,Weekly,4,85.86,1.3,Growing,15,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
361,3072,Hand Warmers - 10 Pack,Ski,2024-03-22,Weekly,4,79.52,1.3,Growing,15,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
362,3072,Hand Warmers - 10 Pack,Ski,2024-03-29,Weekly,4,83.19,1.3,Growing,15,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
363,3072,Hand Warmers - 10 Pack,Ski,2024-04-07,Monthly,12,82.73,0.8,Declining,15,Sales Velocity + Seasonal,30,,,system,2026-03-09 13:48:17
364,3072,Hand Warmers - 10 Pack,Ski,2024-05-07,Monthly,8,82.73,0.6,Declining,15,Sales Velocity + Seasonal,30,,,system,2026-03-09 13:48:17
365,3081,All-Temp Ski Wax Kit,Ski,2024-03-08,Monthly,52,83.92,1.3,Growing,39,Sales Velocity + Seasonal,30,,,system,2026-03-09 13:48:17
366,3081,All-Temp Ski Wax Kit,Ski,2024-03-08,Weekly,12,87.76,1.3,Growing,39,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
367,3081,All-Temp Ski Wax Kit,Ski,2024-03-15,Weekly,12,80.0,1.3,Growing,39,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
368,3081,All-Temp Ski Wax Kit,Ski,2024-03-22,Weekly,12,86.11,1.3,Growing,39,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
369,3081,All-Temp Ski Wax Kit,Ski,2024-03-29,Weekly,12,81.97,1.3,Growing,39,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
370,3081,All-Temp Ski Wax Kit,Ski,2024-04-07,Monthly,30,83.92,0.8,Declining,39,Sales Velocity + Seasonal,30,,,system,2026-03-09 13:48:17
371,3081,All-Temp Ski Wax Kit,Ski,2024-05-07,Monthly,23,83.92,0.6,Declining,39,Sales Velocity + Seasonal,30,,,system,2026-03-09 13:48:17
372,3082,Edge Tuning Tool Set,Ski,2024-03-08,Monthly,49,82.78,1.3,Growing,37,Sales Velocity + Seasonal,30,,,system,2026-03-09 13:48:17
373,3082,Edge Tuning Tool Set,Ski,2024-03-08,Weekly,11,85.13,1.3,Growing,37,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
374,3082,Edge Tuning Tool Set,Ski,2024-03-15,Weekly,11,80.49,1.3,Growing,37,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
375,3082,Edge Tuning Tool Set,Ski,2024-03-22,Weekly,11,81.4,1.3,Growing,37,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
376,3082,Edge Tuning Tool Set,Ski,2024-03-29,Weekly,11,81.07,1.3,Growing,37,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
377,3082,Edge Tuning Tool Set,Ski,2024-04-07,Monthly,29,82.78,0.8,Declining,37,Sales Velocity + Seasonal,30,,,system,2026-03-09 13:48:17
378,3082,Edge Tuning Tool Set,Ski,2024-05-07,Monthly,22,82.78,0.6,Declining,37,Sales Velocity + Seasonal,30,,,system,2026-03-09 13:48:17
379,3091,Freestyle Snowboard - 155cm,Ski,2024-03-08,Monthly,25,81.42,1.3,Growing,20,Sales Velocity + Seasonal,30,,,system,2026-03-09 13:48:17
380,3091,Freestyle Snowboard - 155cm,Ski,2024-03-08,Weekly,5,80.84,1.3,Growing,20,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
381,3091,Freestyle Snowboard - 155cm,Ski,2024-03-15,Weekly,5,77.6,1.3,Growing,20,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
382,3091,Freestyle Snowboard - 155cm,Ski,2024-03-22,Weekly,5,81.57,1.3,Growing,20,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
383,3091,Freestyle Snowboard - 155cm,Ski,2024-03-29,Weekly,5,84.67,1.3,Growing,20,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
384,3091,Freestyle Snowboard - 155cm,Ski,2024-04-07,Monthly,16,81.42,0.8,Declining,20,Sales Velocity + Seasonal,30,,,system,2026-03-09 13:48:17
385,3091,Freestyle Snowboard - 155cm,Ski,2024-05-07,Monthly,12,81.42,0.6,Declining,20,Sales Velocity + Seasonal,30,,,system,2026-03-09 13:48:17
386,3092,All-Mountain Snowboard - 158cm,Ski,2024-03-08,Monthly,27,84.54,1.3,Growing,20,Sales Velocity + Seasonal,30,,,system,2026-03-09 13:48:17
387,3092,All-Mountain Snowboard - 158cm,Ski,2024-03-08,Weekly,6,84.24,1.3,Growing,20,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
388,3092,All-Mountain Snowboard - 158cm,Ski,2024-03-15,Weekly,6,84.92,1.3,Growing,20,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
389,3092,All-Mountain Snowboard - 158cm,Ski,2024-03-22,Weekly,6,81.99,1.3,Growing,20,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
390,3092,All-Mountain Snowboard - 158cm,Ski,2024-03-29,Weekly,6,79.66,1.3,Growing,20,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
391,3092,All-Mountain Snowboard - 158cm,Ski,2024-04-07,Monthly,16,84.54,0.8,Declining,20,Sales Velocity + Seasonal,30,,,system,2026-03-09 13:48:17
392,3092,All-Mountain Snowboard - 158cm,Ski,2024-05-07,Monthly,11,84.54,0.6,Declining,20,Sales Velocity + Seasonal,30,,,system,2026-03-09 13:48:17
393,3101,Winter Boots - Insulated,Ski,2024-03-08,Monthly,6,84.66,1.3,Growing,5,Sales Velocity + Seasonal,30,,,system,2026-03-09 13:48:17
394,3101,Winter Boots - Insulated,Ski,2024-03-08,Weekly,1,81.75,1.3,Growing,5,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
395,3101,Winter Boots - Insulated,Ski,2024-03-15,Weekly,1,82.55,1.3,Growing,5,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
396,3101,Winter Boots - Insulated,Ski,2024-03-22,Weekly,1,81.45,1.3,Growing,5,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
397,3101,Winter Boots - Insulated,Ski,2024-03-29,Weekly,1,79.7,1.3,Growing,5,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
398,3101,Winter Boots - Insulated,Ski,2024-04-07,Monthly,3,84.66,0.8,Declining,5,Sales Velocity + Seasonal,30,,,system,2026-03-09 13:48:17
399,3101,Winter Boots - Insulated,Ski,2024-05-07,Monthly,3,84.66,0.6,Declining,5,Sales Velocity + Seasonal,30,,,system,2026-03-09 13:48:17
400,3102,Winter Hiking Boots - Waterproof,Ski,2024-03-08,Monthly,10,79.76,1.3,Growing,8,Sales Velocity + Seasonal,30,,,system,2026-03-09 13:48:17
401,3102,Winter Hiking Boots - Waterproof,Ski,2024-03-08,Weekly,2,78.35,1.3,Growing,8,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
402,3102,Winter Hiking Boots - Waterproof,Ski,2024-03-15,Weekly,2,78.02,1.3,Growing,8,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
403,3102,Winter Hiking Boots - Waterproof,Ski,2024-03-22,Weekly,2,76.09,1.3,Growing,8,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
404,3102,Winter Hiking Boots - Waterproof,Ski,2024-03-29,Weekly,2,78.66,1.3,Growing,8,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
405,3102,Winter Hiking Boots - Waterproof,Ski,2024-04-07,Monthly,6,79.76,0.8,Declining,8,Sales Velocity + Seasonal,30,,,system,2026-03-09 13:48:17
406,3102,Winter Hiking Boots - Waterproof,Ski,2024-05-07,Monthly,4,79.76,0.6,Declining,8,Sales Velocity + Seasonal,30,,,system,2026-03-09 13:48:17
407,3103,Snowboard Bindings - Pro,Ski,2024-03-08,Monthly,25,82.79,1.3,Growing,19,Sales Velocity + Seasonal,30,,,system,2026-03-09 13:48:17
408,3103,Snowboard Bindings - Pro,Ski,2024-03-08,Weekly,5,87.03,1.3,Growing,19,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
409,3103,Snowboard Bindings - Pro,Ski,2024-03-15,Weekly,5,87.07,1.3,Growing,19,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
410,3103,Snowboard Bindings - Pro,Ski,2024-03-22,Weekly,5,85.88,1.3,Growing,19,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
411,3103,Snowboard Bindings - Pro,Ski,2024-03-29,Weekly,5,81.48,1.3,Growing,19,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
412,3103,Snowboard Bindings - Pro,Ski,2024-04-07,Monthly,15,82.79,0.8,Declining,19,Sales Velocity + Seasonal,30,,,system,2026-03-09 13:48:17
413,3103,Snowboard Bindings - Pro,Ski,2024-05-07,Monthly,11,82.79,0.6,Declining,19,Sales Velocity + Seasonal,30,,,system,2026-03-09 13:48:17
414,3104,Ski Tuning Bench - Portable,Ski,2024-03-08,Monthly,56,75.97,1.3,Growing,43,Sales Velocity + Seasonal,30,,,system,2026-03-09 13:48:17
415,3104,Ski Tuning Bench - Portable,Ski,2024-03-08,Weekly,13,75.71,1.3,Growing,43,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
416,3104,Ski Tuning Bench - Portable,Ski,2024-03-15,Weekly,13,71.4,1.3,Growing,43,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
417,3104,Ski Tuning Bench - Portable,Ski,2024-03-22,Weekly,13,72.6,1.3,Growing,43,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
418,3104,Ski Tuning Bench - Portable,Ski,2024-03-29,Weekly,13,76.92,1.3,Growing,43,Sales Velocity + Seasonal,7,,,system,2026-03-09 13:48:17
419,3104,Ski Tuning Bench - Portable,Ski,2024-04-07,Monthly,34,75.97,0.8,Declining,43,Sales Velocity + Seasonal,30,,,system,2026-03-09 13:48:17
420,3104,Ski Tuning Bench - Portable,Ski,2024-05-07,Monthly,25,75.97,0.6,Declining,43,Sales Velocity + Seasonal,30,,,system,2026-03-09 13:48:17
